_id,body_len,is_read,msg_type,number,time,uid,timestamp
5fa93e877ce95e580bef735f,12,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-26 22:17:19,user1,1461723439
5fa93e877ce95e580bef735e,11,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-27 06:07:57,user1,1461751677
5fa93e877ce95e580bef735d,11,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-27 06:08:01,user1,1461751681
5fa93e877ce95e580bef735c,17,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-27 09:00:58,user1,1461762058
5fa93e877ce95e580bef735b,10,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-27 09:01:09,user1,1461762069
5fa93e877ce95e580bef735a,35,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 20:20:33,user1,1461889233
5fa93e877ce95e580bef7359,9,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 22:45:29,user1,1461897929
5fa93e877ce95e580bef7358,4,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 22:45:31,user1,1461897931
5fa93e877ce95e580bef7357,27,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 22:46:01,user1,1461897961
5fa93e877ce95e580bef7356,13,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 22:46:19,user1,1461897979
5fa93e877ce95e580bef7355,37,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 22:46:49,user1,1461898009
5fa93e877ce95e580bef7354,1,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 22:47:02,user1,1461898022
5fa93e877ce95e580bef7353,28,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 22:47:29,user1,1461898049
5fa93e877ce95e580bef7352,18,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-04-28 23:21:05,user1,1461900065
5fa93e877ce95e580bef7351,14,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-01 12:28:13,user1,1462120093
5fa93e877ce95e580bef7350,9,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-01 12:28:15,user1,1462120095
5fa93e877ce95e580bef734f,51,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-01 16:08:05,user1,1462133285
5fa93e877ce95e580bef734e,17,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-02 11:59:03,user1,1462204743
5fa93e877ce95e580bef734d,21,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 17:08:04,user1,1462396084
5fa93e877ce95e580bef734c,7,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 21:18:50,user1,1462411130
5fa93e877ce95e580bef734b,43,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 21:19:07,user1,1462411147
5fa93e877ce95e580bef734a,4,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 22:57:39,user1,1462417059
5fa93e877ce95e580bef7349,2,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 22:57:40,user1,1462417060
5fa93e877ce95e580bef7348,24,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 22:57:42,user1,1462417062
5fa93e877ce95e580bef7347,13,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 22:57:45,user1,1462417065
5fa93e877ce95e580bef7346,4,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 22:57:47,user1,1462417067
5fa93e877ce95e580bef7345,2,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-04 23:21:29,user1,1462418489
5fa93e877ce95e580bef7344,3,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-06 07:38:18,user1,1462534698
5fa93e877ce95e580bef7343,19,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-06 12:09:51,user1,1462550991
5fa93e877ce95e580bef7342,21,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-06 12:48:40,user1,1462553320
5fa93e877ce95e580bef7341,19,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-06 12:48:57,user1,1462553337
5fa93e877ce95e580bef7340,7,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-06 12:49:14,user1,1462553354
5fa93e877ce95e580bef733f,6,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-06 12:49:25,user1,1462553365
5fa93e877ce95e580bef733e,20,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-12 20:24:50,user1,1463099090
5fa93e877ce95e580bef733d,5,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-13 06:51:17,user1,1463136677
5fa93e877ce95e580bef733c,4,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-13 06:51:19,user1,1463136679
5fa93e877ce95e580bef733b,9,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-13 06:51:21,user1,1463136681
5fa93e877ce95e580bef733a,19,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-13 14:42:50,user1,1463164970
5fa93e877ce95e580bef7339,4,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 07:29:10,user1,1464089350
5fa93e877ce95e580bef7338,4,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 07:29:13,user1,1464089353
5fa93e877ce95e580bef7337,2,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 07:29:15,user1,1464089355
5fa93e877ce95e580bef7336,2,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 07:29:17,user1,1464089357
5fa93e877ce95e580bef7335,5,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 07:29:21,user1,1464089361
5fa93e877ce95e580bef7334,4,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 07:30:08,user1,1464089408
5fa93e877ce95e580bef7333,5,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 21:47:26,user1,1464140846
5fa93e877ce95e580bef7332,7,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 21:47:29,user1,1464140849
5fa93e877ce95e580bef7331,4,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 21:47:32,user1,1464140852
5fa93e877ce95e580bef7330,2,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 21:47:34,user1,1464140854
5fa93e877ce95e580bef732f,7,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-05-24 22:35:36,user1,1464143736
5fa93e877ce95e580bef732e,49,1,2,2f874b7c22416483030e042250a868a2cf99a6e3,2016-06-03 15:39:44,user1,1464982784
5fa93e877ce95e580bef732d,9,1,1,2f874b7c22416483030e042250a868a2cf99a6e3,2016-06-03 20:05:00,user1,1464998700
